fecha,afore,monto_ahorro_voluntario_y_solidario,flujo_neto,pct_crecimiento,app_dummy
2020-08-01,pensionissste,27108.5,165.65000000000146,0.6148198872799382,1
2020-09-01,pensionissste,27642.37,533.869999999999,1.9693822970654917,1
2020-10-01,pensionissste,27183.53,-458.84000000000015,-1.6599155571682123,1
2020-11-01,pensionissste,28356.92,1173.3899999999994,4.316547556553552,1
2020-12-01,pensionissste,29031.17,674.25,2.3777264949790045,1
2021-01-01,pensionissste,29684.99,653.8200000000033,2.252131071534502,1
2021-02-01,pensionissste,29949.46,264.4699999999975,0.8909216408696796,1
2021-03-01,pensionissste,29865.68,-83.77999999999884,-0.27973793183583284,1
2021-04-01,pensionissste,30021.19,155.5099999999984,0.5206980052019583,1
2021-05-01,pensionissste,31687.25,1666.0600000000013,5.549613456362001,1
2021-06-01,pensionissste,31419.93,-267.3199999999997,-0.8436200680084216,1
2021-07-01,pensionissste,32106.62,686.6899999999987,2.1855236469336514,1
2021-08-01,pensionissste,32454.99,348.3700000000026,1.0850410289217738,1
2021-09-01,pensionissste,32604.92,149.92999999999665,0.46196285994848374,1
2021-10-01,pensionissste,32812.55,207.63000000000466,0.6368057336132216,1
2021-11-01,pensionissste,33586.33,773.7799999999988,2.358183073244846,1
2021-12-01,pensionissste,34036.22,449.8899999999994,1.3395033038739346,1
2022-01-01,pensionissste,34266.25,230.02999999999884,0.6758388563712359,1
2022-02-01,pensionissste,33896.53,-369.72000000000116,-1.0789625360230537,1
2022-03-01,pensionissste,34443.94,547.4100000000035,1.6149440665460535,1
2022-04-01,pensionissste,33497.11,-946.8300000000017,-2.748901548429139,1
2022-05-01,pensionissste,34453.01,955.9000000000015,2.853679018876565,1
2022-06-01,pensionissste,33932.83,-520.1800000000003,-1.5098245407295319,1
2022-07-01,pensionissste,35187.39,1254.5599999999977,3.6971864710370284,1
2022-08-01,pensionissste,34549.0,-638.3899999999994,-1.814257891818627,1
2022-09-01,pensionissste,34328.6,-220.40000000000146,-0.6379345277721549,1
2022-10-01,pensionissste,34794.5,465.90000000000146,1.3571773972722578,1
